Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf_arima,74,0.0339646091553362,0.00679292183106724,0.0238901004256939,0.17918806420236,0.179513878588246,0.258898544985989,0.074297
arima,74,0.266526085906721,0.0533052171813441,0.206081422788843,1.54469052954606,1.52498061823249,-44.6356106463342,0.2397365
rbf,75,0.0396300577331846,0.00792601154663692,0.0376251416958598,0.290804529095992,0.291277851747429,0.944616504609058,0.001297
rbf_arima,75,0.0396300577331846,0.00792601154663692,0.0376251416958598,0.290804529095992,0.291277851747429,0.944616504609058,0.0782635
arima,75,0.0817962500171253,0.0163592500034251,0.0636784121095471,0.495176429031551,0.493147180426085,0.764062083977421,0.3006471
rbf,76,0.0541518227317174,0.0108303645463435,0.0481826617987807,0.392095349114595,0.391119024610629,0.899292987163999,0.0016079
rbf_arima,76,0.0541518227317174,0.0108303645463435,0.0481826617987807,0.392095349114595,0.391119024610629,0.899292987163999,0.0770377
arima,76,0.0228769738231019,0.00457539476462037,0.0144423862300816,0.118439078897041,0.118616399755964,0.982026580709454,0.2799128
rbf,77,0.0189042145480597,0.00378084290961194,0.0168921375962616,0.141083548996684,0.140958894936323,0.814976518548691,0.001593
rbf_arima,77,0.0189042145480597,0.00378084290961194,0.0168921375962616,0.141083548996684,0.140958894936323,0.814976518548691,0.0748183
arima,77,0.144211171930564,0.0288422343861127,0.105186840126248,0.878910241486317,0.88623916983625,-9.76731418381279,0.3105197
rbf,78,0.0125726286668904,0.00251452573337808,0.0122178599062702,0.098985676881204,0.0990374682177223,0.996638773042287,0.0013284
rbf_arima,78,0.0125726286668904,0.00251452573337808,0.0122178599062702,0.098985676881204,0.0990374682177223,0.996638773042287,0.0831996
arima,78,0.197647839169061,0.0395295678338123,0.153496057617859,1.22877400438404,1.24129621917907,0.169327560019051,0.2640822
rbf,79,0.0805442966008836,0.0161088593201767,0.0653096845140046,0.485674099517934,0.483913875445679,0.923310397590416,0.0013385
rbf_arima,79,0.0805442966008836,0.0161088593201767,0.0653096845140046,0.485674099517934,0.483913875445679,0.923310397590416,0.0835457
arima,79,0.0274523645219034,0.00549047290438069,0.0163745061900655,0.120606494370273,0.1204046258092,0.991091052208704,0.3012914
rbf,80,0.0916821740634289,0.0183364348126858,0.0863514968497195,0.611787873698115,0.609697187900211,0.647440763280503,0.0013584
rbf_arima,80,0.0916821740634289,0.0183364348126858,0.0863514968497195,0.611787873698115,0.609697187900211,0.647440763280503,0.0757065
arima,80,0.189646513018789,0.0379293026037578,0.138636495531115,0.977157225466698,0.968357507612744,-0.508523272578066,0.2908848
rbf,81,0.0563656573701051,0.011273131474021,0.0426271387082997,0.307740473552055,0.306919698109612,0.917503368103753,0.0013019
rbf_arima,81,0.0563656573701051,0.011273131474021,0.0426271387082997,0.307740473552055,0.306919698109612,0.917503368103753,0.0798286
arima,81,0.333967681448571,0.0667935362897142,0.256354435243556,1.85025304961184,1.8214371906417,-1.89611596830601,0.2235232
rbf,82,0.0616150524427071,0.0123230104885414,0.0542841046281974,0.425762639069663,0.426945592308199,0.974805366907678,0.0014499
rbf_arima,82,0.0616150524427071,0.0123230104885414,0.0542841046281974,0.425762639069663,0.426945592308199,0.974805366907678,0.0799623
arima,82,0.119936147315576,0.0239872294631151,0.0947188058621753,0.74904716901703,0.744502358848632,0.90453710927463,0.2933473
rbf,83,0.0870411798792283,0.0174082359758457,0.0819036885436655,0.707052041916785,0.704204381535762,0.914936005057738,0.0014525
rbf_arima,83,0.0870411798792283,0.0174082359758457,0.0819036885436655,0.707052041916785,0.704204381535762,0.914936005057738,0.0815385
arima,83,0.103930259695051,0.0207860519390101,0.0727091305343368,0.636655662958501,0.640880394809735,0.878722492949859,0.2945674
rbf,84,0.0227080329578881,0.00454160659157763,0.017770491893143,0.158167173500465,0.157964120842539,0.700403267552528,0.001253
rbf_arima,84,0.0227080329578881,0.00454160659157763,0.017770491893143,0.158167173500465,0.157964120842539,0.700403267552528,0.0791828
arima,84,0.288503121243805,0.0577006242487609,0.224183752144265,1.99583977165435,2.02936176915449,-47.3591960999598,0.2184837
rbf,85,0.0656285616662244,0.0131257123332449,0.0588687486552823,0.504087380700577,0.50253079139655,0.860803494395673,0.0013169
rbf_arima,85,0.0656285616662244,0.0131257123332449,0.0588687486552823,0.504087380700577,0.50253079139655,0.860803494395673,0.0897597
arima,85,0.0768111513168267,0.0153622302633653,0.0600402454532456,0.511750762459285,0.513884889415929,0.809326161336214,0.3294673
rbf,86,0.0947319914485579,0.0189463982897116,0.0851131550178043,0.690592262276074,0.687679002105038,0.717552003644297,0.0014958
rbf_arima,86,0.0947319914485579,0.0189463982897116,0.0851131550178043,0.690592262276074,0.687679002105038,0.717552003644297,0.0803862
arima,86,0.0533583013088862,0.0106716602617772,0.0373639634328979,0.301157239372502,0.300242686234504,0.910391510981581,0.3283487
rbf,87,0.0172736133751741,0.00345472267503482,0.0146616930155027,0.116113224558027,0.116021281153716,0.860777209756565,0.0013948
rbf_arima,87,0.0172736133751741,0.00345472267503482,0.0146616930155027,0.116113224558027,0.116021281153716,0.860777209756565,0.0739674
arima,87,0.160445965416816,0.0320891930833632,0.11784880256879,0.930001791510029,0.922066174997222,-11.0116189206994,0.2820432
rbf,88,0.0117615680838348,0.00235231361676696,0.0106505796576932,0.0863580123797988,0.0864039907396712,0.995601877902344,0.0011667
rbf_arima,88,0.0117615680838348,0.00235231361676696,0.0106505796576932,0.0863580123797988,0.0864039907396712,0.995601877902344,0.0756623
arima,88,0.165802061600401,0.0331604123200801,0.128694192704153,1.05135709937786,1.04219046005823,0.125989438642772,0.2305747
rbf,89,0.0211709226633209,0.00423418453266417,0.0169403198111287,0.147798458617318,0.147634038129813,0.992077948908849,0.0011189
rbf_arima,89,0.0211709226633209,0.00423418453266417,0.0169403198111287,0.147798458617318,0.147634038129813,0.992077948908849,0.0812076
arima,89,0.0240423012175299,0.00480846024350598,0.0203480715382198,0.177281513527163,0.17706049553974,0.989783311893604,0.2903812
rbf,90,0.0444580788009836,0.00889161576019672,0.0368500405097017,0.338738907594811,0.339580715413944,0.876047628262031,0.0011603
rbf_arima,90,0.0444580788009836,0.00889161576019672,0.0368500405097017,0.338738907594811,0.339580715413944,0.876047628262031,0.0775597
arima,90,0.111266847381054,0.0222533694762108,0.0808112818701461,0.744377557816627,0.749699018553287,0.223600897852845,0.2416603
rbf,91,0.0724429095341514,0.0144885819068303,0.0632165558388756,0.571917899209553,0.574053388519943,0.747162041660742,0.0011142
rbf_arima,91,0.0724429095341514,0.0144885819068303,0.0632165558388756,0.571917899209553,0.574053388519943,0.747162041660742,0.0740856
arima,91,0.247809441762604,0.0495618883525209,0.19057321732888,1.71790175042369,1.74304063486113,-1.95859966844162,0.2559949
rbf,92,0.0423061714452002,0.00846123428904005,0.0403461205968424,0.34073679394689,0.341370125758597,0.977961334989224,0.0012335
rbf_arima,92,0.0423061714452002,0.00846123428904005,0.0403461205968424,0.34073679394689,0.341370125758597,0.977961334989224,0.0785615
arima,92,0.0395423920617074,0.00790847841234149,0.0327925507382062,0.274457953735069,0.27500043284536,0.980746765113281,0.2846466
rbf,93,0.0202112026547066,0.00404224053094131,0.0199789663669263,0.157250125876697,0.157124078448527,0.991490109146465,0.0012764
rbf_arima,93,0.0202112026547066,0.00404224053094131,0.0199789663669263,0.157250125876697,0.157124078448527,0.991490109146465,0.0860865
arima,93,0.138344684403844,0.0276689368807688,0.100014543188242,0.776971899296362,0.771294773259992,0.601283112462797,0.2714823
rbf,94,0.0225798813674894,0.00451597627349788,0.0212356214075107,0.163190648221922,0.163341199457301,0.905799715887358,0.0014836
rbf_arima,94,0.0225798813674894,0.00451597627349788,0.0212356214075107,0.163190648221922,0.163341199457301,0.905799715887358,0.0792211
arima,94,0.279596034597692,0.0559192069195385,0.209178032318962,1.6159929613348,1.59293520095008,-13.44344913467,0.2361743
rbf,95,0.0923398812741007,0.0184679762548201,0.0853141495549226,0.700490585715691,0.697585423177815,0.911261272930143,0.0012237
rbf_arima,95,0.0923398812741007,0.0184679762548201,0.0853141495549226,0.700490585715691,0.697585423177815,0.911261272930143,0.0802517
arima,95,0.158626627592074,0.0317253255184149,0.123314772492669,1.02244145852243,1.01374390418994,0.738129393901419,0.2786921
rbf,96,0.0227976143600394,0.00455952287200787,0.0198881972121486,0.180800632707365,0.181020193478504,0.994732361289522,0.0011899
rbf_arima,96,0.0227976143600394,0.00455952287200787,0.0198881972121486,0.180800632707365,0.181020193478504,0.994732361289522,0.0801096
arima,96,0.0181152069374429,0.00362304138748858,0.0108696188833857,0.100044701635141,0.100180349784964,0.996673988291857,0.3178806
rbf,97,0.00792940504912235,0.00158588100982447,0.00696984851627048,0.0667526542062837,0.0667309326284561,0.990530851858537,0.0012244
rbf_arima,97,0.00792940504912235,0.00158588100982447,0.00696984851627048,0.0667526542062837,0.0667309326284561,0.990530851858537,0.0777934
arima,97,0.243975623896791,0.0487951247793581,0.17843489077145,1.71311277960026,1.74106665449278,-7.96442791864953,0.2773848
rbf,98,0.0498868936448214,0.00997737872896427,0.0426575714983565,0.383508943350984,0.384495981700682,0.976029319537337,0.0011556
rbf_arima,98,0.0498868936448214,0.00997737872896427,0.0426575714983565,0.383508943350984,0.384495981700682,0.976029319537337,0.0787067
arima,98,0.291225607303058,0.0582451214606115,0.226216231813589,2.02154947262516,2.05542826176465,0.183104398718067,0.2269431
rbf,99,0.0703355079063735,0.0140671015812747,0.0657166552066596,0.527202788811615,0.528768960451416,0.973510245474553,0.0011539
rbf_arima,99,0.0703355079063735,0.0140671015812747,0.0657166552066596,0.527202788811615,0.528768960451416,0.973510245474553,0.0782563
arima,99,0.0668450267706366,0.0133690053541273,0.0431543866879766,0.337946719903594,0.336604979975115,0.97607417724815,0.3213688
rbf,100,0.0115169947807479,0.00230339895614958,0.0104461202230175,0.0776630513214178,0.0776843008175656,0.997479989159888,0.0013385
rbf_arima,100,0.0115169947807479,0.00230339895614958,0.0104461202230175,0.0776630513214178,0.0776843008175656,0.997479989159888,0.0780718
arima,100,0.300027340257374,0.0600054680514749,0.21951962484589,1.60092474702827,1.57755956820872,-0.710195395800369,0.3444603
rbf,101,0.00880885146888032,0.00176177029377606,0.00792132350924935,0.0581102719948857,0.0581267442372448,0.996167526649686,0.0012614
rbf_arima,101,0.00880885146888032,0.00176177029377606,0.00792132350924935,0.0581102719948857,0.0581267442372448,0.996167526649686,0.0788601
arima,101,0.269306968335104,0.0538613936670208,0.209865246382599,1.55221493821797,1.53252016895285,-2.58208387910419,0.2171457
rbf,102,0.00846492687511357,0.00169298537502271,0.00770361391146205,0.0602803103962887,0.0602922749667301,0.999095488029248,0.0012041
rbf_arima,102,0.00846492687511357,0.00169298537502271,0.00770361391146205,0.0602803103962887,0.0602922749667301,0.999095488029248,0.0803535
arima,102,0.0775433389867278,0.0155086677973456,0.0615224812110083,0.486653944164835,0.484757601725369,0.924097358064228,0.3233544
rbf,103,0.0119403649444523,0.00238807298889047,0.00772926871524818,0.0658133363491641,0.0657617465138217,0.996955156736456,0.0012787
rbf_arima,103,0.0119403649444523,0.00238807298889047,0.00772926871524818,0.0658133363491641,0.0657617465138217,0.996955156736456,0.0825699
arima,103,0.0808880664849972,0.0161776132969994,0.0569240039516767,0.484363234818545,0.486766635351782,0.860267107545519,0.3581634
rbf,104,0.0161646635265698,0.00323293270531396,0.0117948317653417,0.101498729163872,0.101406731976651,0.697767265756662,0.0014197
rbf_arima,104,0.0161646635265698,0.00323293270531396,0.0117948317653417,0.101498729163872,0.101406731976651,0.697767265756662,0.0784068
arima,104,0.210474188218905,0.0420948376437809,0.163646188985887,1.40918388348364,1.42579723555955,-50.2396138743499,0.3211948
rbf,105,0.0944597746816471,0.0188919549363294,0.0902324075116038,0.757903439132405,0.754785408381386,0.423621080377893,0.0013659
rbf_arima,105,0.0944597746816471,0.0188919549363294,0.0902324075116038,0.757903439132405,0.754785408381386,0.423621080377893,0.0799889
arima,105,0.0641862301994977,0.0128372460398995,0.0503634833409664,0.42090042995796,0.422335673452527,0.733867436852018,0.3155001
rbf,106,0.0320029430692299,0.00640058861384598,0.0306183978823657,0.247804899163981,0.247470799496444,0.935568725875364,0.0011161
rbf_arima,106,0.0320029430692299,0.00640058861384598,0.0306183978823657,0.247804899163981,0.247470799496444,0.935568725875364,0.079341
arima,106,0.0321771978834179,0.00643543957668358,0.0222804945712024,0.179025111271668,0.178693358377191,0.934865163942152,0.4144554
rbf,107,0.0280339257490079,0.00560678514980159,0.026028021943594,0.206231055814531,0.206477837490224,0.247925866820655,0.0012392
rbf_arima,107,0.0280339257490079,0.00560678514980159,0.026028021943594,0.206231055814531,0.206477837490224,0.247925866820655,0.0856312
arima,107,0.112332490586329,0.0224664981172657,0.0818440701241004,0.648329428425073,0.644396771844252,-11.0754574045374,0.2387854
rbf,108,0.159080720520821,0.0318161441041642,0.138037711480065,1.13547653073822,1.12689155803472,0.434749987753823,0.0012895
rbf_arima,108,0.159080720520821,0.0318161441041642,0.138037711480065,1.13547653073822,1.12689155803472,0.434749987753823,0.0838774
arima,108,0.197928175026737,0.0395856350053474,0.153628688927171,1.26893322070196,1.25558205144839,0.124974473954973,0.2393527
rbf,109,0.0343692755852363,0.00687385511704726,0.0260133851673062,0.233493680668373,0.233975318770956,0.985332115612841,0.0012081
rbf_arima,109,0.0343692755852363,0.00687385511704726,0.0260133851673062,0.233493680668373,0.233975318770956,0.985332115612841,0.0804274
arima,109,0.0319273779437343,0.00638547558874686,0.0268114000208087,0.239592538841249,0.239181671686227,0.987342345768917,0.3242171
rbf,110,0.0205072885829989,0.00410145771659978,0.0189406242006418,0.178550760343493,0.178663609499008,0.981471570978383,0.0011052
rbf_arima,110,0.0205072885829989,0.00410145771659978,0.0189406242006418,0.178550760343493,0.178663609499008,0.981471570978383,0.0790968
arima,110,0.140614030962174,0.0281228061924349,0.101937142354426,0.975026014017655,0.984223851723344,0.128877103557788,0.3254035
rbf,111,0.0882416526614881,0.0176483305322976,0.0823404158981061,0.772702445429169,0.769323839585613,0.729181546890354,0.0010814
rbf_arima,111,0.0882416526614881,0.0176483305322976,0.0823404158981061,0.772702445429169,0.769323839585613,0.729181546890354,0.0802785
arima,111,0.292487470707395,0.0584974941414791,0.224983079150524,2.09610739376678,2.13357929330233,-1.97540110745003,0.2173839
rbf,112,0.00861577002771761,0.00172315400554352,0.00794952486272512,0.068505441985274,0.0684784236401067,0.999340148040059,0.0013705
rbf_arima,112,0.00861577002771761,0.00172315400554352,0.00794952486272512,0.068505441985274,0.0684784236401067,0.999340148040059,0.078363
arima,112,0.0404605133099989,0.00809210266199979,0.0339361748458188,0.289327277480027,0.289915788344363,0.985448053446813,0.2680978
rbf,113,0.0078350693365372,0.00156701386730744,0.00692301158603907,0.0548665351876012,0.0548679100084796,0.999076778636236,0.0011434
rbf_arima,113,0.0078350693365372,0.00156701386730744,0.00692301158603907,0.0548665351876012,0.0548679100084796,0.999076778636236,0.0799006
arima,113,0.172259612138093,0.0344519224276186,0.124724497930066,0.972373356829292,0.963541605814855,0.553740897662781,0.25853
rbf,114,0.0658468336932996,0.0131693667386599,0.053499658858174,0.411137654814292,0.412425998288203,-3.53568948232982,0.0010767
rbf_arima,114,0.0658468336932996,0.0131693667386599,0.053499658858174,0.411137654814292,0.412425998288203,-3.53568948232982,0.0783562
arima,114,0.257153118708255,0.0514306237416509,0.200513106832503,1.54086564146714,1.52158557366134,-68.1762656067207,0.2193728
rbf,115,0.143694101858559,0.0287388203717118,0.129720766184193,1.0225544402568,1.0290612531919,-0.246366159544568,0.0010856
rbf_arima,115,0.143694101858559,0.0287388203717118,0.129720766184193,1.0225544402568,1.0290612531919,-0.246366159544568,0.0818767
arima,115,0.0718793300794634,0.0143758660158927,0.0562680575885385,0.444947496980589,0.44332888134665,0.688128416065554,0.2332234
rbf,116,0.0683740330539032,0.0136748066107806,0.0613374730552384,0.502284983852832,0.503869495685332,0.725177197994426,0.0011125
rbf_arima,116,0.0683740330539032,0.0136748066107806,0.0613374730552384,0.502284983852832,0.503869495685332,0.725177197994426,0.083316
arima,116,0.0216577964605025,0.00433155929210049,0.0142250461427738,0.117158054003792,0.117318182648025,0.972426055071775,0.2524232
rbf,117,0.0325775695940955,0.0065155139188191,0.0303299828063456,0.253390299195029,0.253761594871831,0.0688081043878241,0.0011353
rbf_arima,117,0.0325775695940955,0.0065155139188191,0.0303299828063456,0.253390299195029,0.253761594871831,0.0688081043878241,0.0802161
arima,117,0.105274328947416,0.0210548657894832,0.0774335577659263,0.647385912222794,0.651286358204267,-8.72404116405075,0.2208547
rbf,118,0.0318380739941489,0.00636761479882977,0.0244471753381267,0.198701621690016,0.199033706522189,0.949892456375161,0.0010958
rbf_arima,118,0.0318380739941489,0.00636761479882977,0.0244471753381267,0.198701621690016,0.199033706522189,0.949892456375161,0.0842305
arima,118,0.129792233331819,0.0259584466663638,0.10079579914891,0.819177770095511,0.824742836670741,0.167264750655516,0.2201085
rbf,119,0.0902699311548841,0.0180539862309768,0.0841090336884285,0.653497058048746,0.655947006469567,0.776067566399518,0.0010742
rbf_arima,119,0.0902699311548841,0.0180539862309768,0.0841090336884285,0.653497058048746,0.655947006469567,0.776067566399518,0.0835282
arima,119,0.0116359333521817,0.00232718667043635,0.00683080265558698,0.0525363550981344,0.0524976920140494,0.996279226550822,0.3159166
rbf,120,0.0109793871800062,0.00219587743600123,0.0100433401311202,0.0753136035716313,0.0752838188425479,0.988246089778365,0.0010642
rbf_arima,120,0.0109793871800062,0.00219587743600123,0.0100433401311202,0.0753136035716313,0.0752838188425479,0.988246089778365,0.0781065
arima,120,0.12354831227717,0.024709662455434,0.0903215802102137,0.673219613481621,0.669023623155582,-0.488331942234032,0.3211669
rbf,121,0.0913091211479813,0.0182618242295963,0.0787941761045824,0.596927865444038,0.599357808769905,0.611225768459428,0.0010578
rbf_arima,121,0.0913091211479813,0.0182618242295963,0.0787941761045824,0.596927865444038,0.599357808769905,0.611225768459428,0.0764452
arima,121,0.246483734150748,0.0492967468301497,0.188817467938781,1.43450509790145,1.41708115988014,-1.83299413717236,0.2302688
rbf,122,0.244863006933521,0.0489726013867042,0.209358169369505,1.70100301331907,1.72138366114691,0.285433205448086,0.0011775
rbf_arima,122,0.244863006933521,0.0489726013867042,0.209358169369505,1.70100301331907,1.72138366114691,0.285433205448086,0.0888233
arima,122,0.0821862583539519,0.0164372516707904,0.0651320562094618,0.531131909053286,0.528867123533871,0.91950018314638,0.3070102
rbf,123,0.0257024034499936,0.00514048068999873,0.0190436567334152,0.167203116730131,0.166959140705537,0.986679951994411,0.0011274
rbf_arima,123,0.0257024034499936,0.00514048068999873,0.0190436567334152,0.167203116730131,0.166959140705537,0.986679951994411,0.0796436
arima,123,0.0823878517871192,0.0164775703574238,0.0579285293198041,0.51048156128569,0.51315821996972,0.863137434919183,0.3292207
rbf,124,0.0305318167456075,0.0061063633491215,0.0282190460566641,0.251403747283927,0.251140678060906,0.899699172944582,0.0011324
rbf_arima,124,0.0305318167456075,0.0061063633491215,0.0282190460566641,0.251403747283927,0.251140678060906,0.899699172944582,0.0795929
arima,124,0.300176062984833,0.0600352125969665,0.221199466952368,1.95356235314128,1.98917507144159,-8.6950786033031,0.2197186
rbf,125,0.195739617606185,0.0391479235212371,0.176619768637861,1.43364711391796,1.44611898642898,0.76317628357654,0.0011418
rbf_arima,125,0.195739617606185,0.0391479235212371,0.176619768637861,1.43364711391796,1.44611898642898,0.76317628357654,0.0717672
arima,125,0.158709378604942,0.0317418757209884,0.124677709817044,1.00170276630112,1.00975060918573,0.84430563178658,0.2865006
rbf,126,0.0195402153470381,0.00390804306940762,0.0193653219865057,0.142413209497342,0.142516638415928,0.997701581990408,0.0012528
rbf_arima,126,0.0195402153470381,0.00390804306940762,0.0193653219865057,0.142413209497342,0.142516638415928,0.997701581990408,0.0808347
arima,126,0.160152839929574,0.0320305679859149,0.113707786272407,0.812971088549656,0.806577592250949,0.845602731363364,0.2936815
rbf,127,0.0538537884040089,0.0107707576808018,0.0491403037275617,0.33683278327511,0.33615464806718,0.74742266856762,0.0014305
rbf_arima,127,0.0538537884040089,0.0107707576808018,0.0491403037275617,0.33683278327511,0.33615464806718,0.74742266856762,0.0816713
arima,127,0.364420210412677,0.0728840420825355,0.268966608376113,1.84081433823831,1.81032883361813,-10.5655625113312,0.2857181
rbf,128,0.055087846467796,0.0110175692935592,0.0487119216864392,0.348458781708651,0.349247616833625,0.965128341576537,0.0013758
rbf_arima,128,0.055087846467796,0.0110175692935592,0.0487119216864392,0.348458781708651,0.349247616833625,0.965128341576537,0.0757695
arima,128,0.256930756747466,0.0513861513494931,0.197971479565965,1.42506564085434,1.40796906707147,0.241434295108509,0.2922611
rbf,129,0.0212602664921037,0.00425205329842074,0.0143458900405583,0.114862805804713,0.115010745223815,0.997112515513021,0.0011591
rbf_arima,129,0.0212602664921037,0.00425205329842074,0.0143458900405583,0.114862805804713,0.115010745223815,0.997112515513021,0.0777782
arima,129,0.0468773659031732,0.00937547318063465,0.0392032139506214,0.310795186342107,0.310096398132057,0.985961889649605,0.3061418
rbf,130,0.0290597285590337,0.00581194571180675,0.027599108010493,0.233684325692542,0.233986034805872,0.98085917074023,0.0011108
rbf_arima,130,0.0290597285590337,0.00581194571180675,0.027599108010493,0.233684325692542,0.233986034805872,0.98085917074023,0.0811011
arima,130,0.185636623809626,0.0371273247619252,0.134222452252506,1.15780455333459,1.17088954760111,0.218903008332322,0.3080564
rbf,131,0.0433225367469637,0.00866450734939273,0.0343693090367993,0.291230670864076,0.291896871985966,0.915920575833126,0.0010917
rbf_arima,131,0.0433225367469637,0.00866450734939273,0.0343693090367993,0.291230670864076,0.291896871985966,0.915920575833126,0.0761272
arima,131,0.274707744765991,0.0549415489531981,0.213359725771736,1.80683787722545,1.83412117821715,-2.38067777290049,0.2219804
rbf,132,0.127772756037476,0.0255545512074953,0.117258917803105,0.928716502796611,0.93379951894512,0.81307567359261,0.0010655
rbf_arima,132,0.127772756037476,0.0255545512074953,0.117258917803105,0.928716502796611,0.93379951894512,0.81307567359261,0.0787237
arima,132,0.0424979974161056,0.00849959948322112,0.0351398242799826,0.27669036777616,0.277245063224746,0.979321157246316,0.2805265
rbf,133,0.107173466104572,0.0214346932209145,0.100914221799774,0.745507820946607,0.748632099765157,0.777502213324529,0.0011464
rbf_arima,133,0.107173466104572,0.0214346932209145,0.100914221799774,0.745507820946607,0.748632099765157,0.777502213324529,0.0761185
arima,133,0.14364809648882,0.028729619297764,0.10384548890954,0.76041580594667,0.754975678824142,0.600284588756703,0.2776569
rbf,134,0.0577907650224193,0.0115581530044839,0.0480368303112863,0.349272606647217,0.350161975907924,0.381138214783578,0.0011533
rbf_arima,134,0.0577907650224193,0.0115581530044839,0.0480368303112863,0.349272606647217,0.350161975907924,0.381138214783578,0.0756288
arima,134,0.286251920229787,0.0572503840459574,0.214576188815132,1.56213958362543,1.54067017529154,-14.1835595095523,0.2223833
rbf,135,0.0109797338185165,0.0021959467637033,0.00893727389330318,0.0671052569073129,0.0671387025893346,0.99874536270169,0.0013105
rbf_arima,135,0.0109797338185165,0.0021959467637033,0.00893727389330318,0.0671052569073129,0.0671387025893346,0.99874536270169,0.080126
arima,135,0.181182917623927,0.0362365835247854,0.141678833801969,1.10204468020586,1.0920718825764,0.658359720282259,0.2178821
rbf,136,0.0338585420847978,0.00677170841695956,0.0288040588503754,0.24466669187197,0.244246405693188,0.98838086808461,0.0011752
rbf_arima,136,0.0338585420847978,0.00677170841695956,0.0288040588503754,0.24466669187197,0.244246405693188,0.98838086808461,0.0884764
arima,136,0.0119647634617547,0.00239295269235094,0.0103646744834084,0.0871688071322714,0.0871258379211313,0.998549073512511,0.2759731
rbf,137,0.0288759500652333,0.00577519001304666,0.0277393744115746,0.247093717296377,0.24676258504679,0.881551517508289,0.0013075
rbf_arima,137,0.0288759500652333,0.00577519001304666,0.0277393744115746,0.247093717296377,0.24676258504679,0.881551517508289,0.0860276
arima,137,0.22826809250756,0.045653618501512,0.169876588021285,1.51759252603941,1.53874329921091,-6.40197060858937,0.2343134
rbf,138,0.112236317314429,0.0224472634628857,0.0959879176469707,0.834502262908389,0.829810445142274,0.377303601005851,0.0012763
rbf_arima,138,0.112236317314429,0.0224472634628857,0.0959879176469707,0.834502262908389,0.829810445142274,0.377303601005851,0.0763263
arima,138,0.130017749969959,0.0260035499939917,0.100966631583954,0.875561899669021,0.881920166651397,0.164368447873038,0.2158375
rbf,139,0.0262557335662957,0.00525114671325913,0.01902216880415,0.156388904290823,0.156595896782927,0.98105567696119,0.0011
rbf_arima,139,0.0262557335662957,0.00525114671325913,0.01902216880415,0.156388904290823,0.156595896782927,0.98105567696119,0.0739875
arima,139,0.0133188924660006,0.00266377849320013,0.00776205368570852,0.063425385647096,0.0633673420540466,0.995125085507715,0.2914985
rbf,140,0.0614028725717442,0.0122805745143488,0.057860687727918,0.459459088142058,0.460646110247175,0.632376262374802,0.0011065
rbf_arima,140,0.0614028725717442,0.0122805745143488,0.057860687727918,0.459459088142058,0.460646110247175,0.632376262374802,0.0757007
arima,140,0.123017664192854,0.0246035328385708,0.0899312758339603,0.711282458616891,0.706601162414366,-0.475574432236508,0.2938176
rbf,141,0.0535986551885963,0.0107197310377193,0.0475460491850235,0.378494845641975,0.379411834967045,0.4417868044811,0.0011285
rbf_arima,141,0.0535986551885963,0.0107197310377193,0.0475460491850235,0.378494845641975,0.379411834967045,0.4417868044811,0.0730648
arima,141,0.132774063170174,0.0265548126340348,0.103118908002896,0.822259753093212,0.816676399056722,-2.4254592361895,0.2304784
rbf,142,0.0251295574815199,0.00502591149630398,0.0237463120188978,0.194375930604901,0.194587691568067,0.968639041912443,0.0011501
rbf_arima,142,0.0251295574815199,0.00502591149630398,0.0237463120188978,0.194375930604901,0.194587691568067,0.968639041912443,0.0810557
arima,142,0.0338303717413381,0.00676607434826762,0.0270316370042349,0.223384641773978,0.222992090656175,0.943162733877019,0.3153852
rbf,143,0.0970369924208937,0.0194073984841787,0.0875244857221864,0.748164888805762,0.744722165615328,0.20885490828615,0.0013933
rbf_arima,143,0.0970369924208937,0.0194073984841787,0.0875244857221864,0.748164888805762,0.744722165615328,0.20885490828615,0.081449
arima,143,0.0494364102316319,0.00988728204632638,0.035268773913759,0.302686624629117,0.303593987537392,0.794659158265841,0.2981397
rbf,144,0.0508886581991239,0.0101777316398248,0.0480379862386249,0.412636631753567,0.411683685798289,0.725252256438607,0.0015023
rbf_arima,144,0.0508886581991239,0.0101777316398248,0.0480379862386249,0.412636631753567,0.411683685798289,0.725252256438607,0.0836253
arima,144,0.210758176266364,0.0421516352532728,0.148109165027835,1.26255205143022,1.27881227795796,-3.71260455277268,0.2486131
rbf,145,0.110831232136056,0.0221662464272112,0.104652626530687,0.827339069088657,0.83113537037395,0.92158451246052,0.0013498
rbf_arima,145,0.110831232136056,0.0221662464272112,0.104652626530687,0.827339069088657,0.83113537037395,0.92158451246052,0.0798923
arima,145,0.191358865870057,0.0382717731740114,0.150493643808106,1.17340399918986,1.18444525095997,0.766237576606585,0.250985
rbf,146,0.0261365817813814,0.00522731635627629,0.0258858346656063,0.184873991738498,0.184700470518491,0.995753044551799,0.0011352
rbf_arima,146,0.0261365817813814,0.00522731635627629,0.0258858346656063,0.184873991738498,0.184700470518491,0.995753044551799,0.0762653
arima,146,0.104303284313171,0.0208606568626341,0.0724340640593011,0.504625561413845,0.502039607959306,0.932364283462089,0.2313721
rbf,147,0.0149861343756494,0.00299722687512987,0.00987106548734887,0.0661017540608091,0.066151696364229,0.979298864222133,0.0011322
rbf_arima,147,0.0149861343756494,0.00299722687512987,0.00987106548734887,0.0661017540608091,0.066151696364229,0.979298864222133,0.0765452
