x_raw,speed
-43.47929471876495,8.905557914810363
-40.184590862272756,8.791030506017657
-36.63200418795506,8.664571971802822
-33.43685363521192,8.55146211889582
-30.25285375489321,8.438778867009624
-27.024251184876647,8.324389211040204
-23.806799287284576,8.21042615609159
-20.56704604484358,8.095609899101365
-17.951730458172136,8.004683299276259
-19.315704335466904,8.073604033103427
-21.0770476300695,8.157727276035672
-22.814062184836956,8.240919753104341
-24.57540547943961,8.325042996036586
-26.312420034207065,8.408235473105254
-28.04943458897452,8.491427950173923
-29.810777883577174,8.575551193106168
-31.5477924383446,8.658743670174838
-33.296971363029655,8.742401530175295
-35.04615028771471,8.826059390175752
-36.72511331578281,8.90785028156759
-39.16456773714583,9.014624614171066
-42.45081138154549,9.150430146238211
-45.0535571193021,9.25844382656337
-47.79495518446916,9.373028306472312
-50.66183291274794,9.491955816723129
-53.39884008981542,9.605797706884768
-56.15814861173183,9.72049279908802
-58.91745713364821,9.835187891291271
-61.6321629658668,9.9481765794113
-64.39147148778318,10.06287167161455
-67.13962933727512,10.177140162796995
-69.85433516949368,10.290128850917023
-72.60249301898565,10.404397342099468
-75.35065086847757,10.518665833281915
-78.09880871796952,10.632934324464358
-80.88041858473483,10.748482618709222
-83.58397374452895,10.861044705808444
-86.33213159402088,10.97531319699089
-89.04683742623945,11.088301885110917
-91.7949952757314,11.202570376293362
-94.54315312522334,11.316838867475807
-97.29131097471529,11.431107358658252
-100.03946882420723,11.545375849840699
-102.76532532885025,11.658791138981533
-105.09247427915184,11.758295344504125
-103.73469379639994,11.7173973924907
-100.77348159167535,11.609976875429219
-97.57833103893219,11.496867022522217
-94.23599971485422,11.378243395110527
-91.07136492569785,11.268181108440004
-88.37906325741707,11.179359613932451
-85.94681879138525,11.100657538049312
-83.18780207724652,11.00700239185871
-81.02700163680278,10.938588907338866
-78.84441116071346,10.865358677078012
-79.76438553601622,10.917292933894917
-81.51356446070128,11.000950793895374
-83.26274338538633,11.084608653895831
-84.99975794015378,11.167801130964499
-85.93720462894055,11.215078116282074
