Model,Segment,RMSE,nRMSE,MAE,MAPE,sMAPE_pct,R2,Time_sec
rbf,34,0.0354999891701634,0.00273471358317141,0.0325748422091695,0.143208542987151,0.14333010155269,0.979313684415932,0.0013741
rbf_arima,34,0.0354999891701634,0.00273471358317141,0.0325748422091695,0.143208542987151,0.14333010155269,0.979313684415932,0.0887388
arima,34,0.822654764470438,0.0633725590133084,0.603772556712753,2.68328315105201,2.6177110600669,-10.1086667706516,0.3176629
rbf,35,0.00700197305765467,0.000539391455529291,0.0061244805927263,0.0296291098695158,0.0296285570590664,0.999953817765509,0.0013527
rbf_arima,35,0.00700197305765467,0.000539391455529291,0.0061244805927263,0.0296291098695158,0.0296285570590664,0.999953817765509,0.0879742
arima,35,0.577878846835493,0.0445164398302599,0.448211404155658,2.29169273310974,2.24764100212259,0.685436979509651,0.3000447
rbf,36,0.0101814696345613,0.000784321459164935,0.00909359453338041,0.0533680180821942,0.0533506429739121,0.999904905014671,0.0014746
rbf_arima,36,0.0101814696345613,0.000784321459164935,0.00909359453338041,0.0533680180821942,0.0533506429739121,0.999904905014671,0.0796059
arima,36,0.0700853784521476,0.00539897168745855,0.0612294272877259,0.379752131837406,0.378794830085902,0.995493996541692,0.3635076
rbf,37,0.0153594442743626,0.00118320263946353,0.0131881770350333,0.0934333994899895,0.0933740041003038,0.996933605665574,0.0012709
rbf_arima,37,0.0153594442743626,0.00118320263946353,0.0131881770350333,0.0934333994899895,0.0933740041003038,0.996933605665574,0.076006
arima,37,0.703110815543578,0.0541635854739305,0.517999740671624,3.68175149150442,3.81202368759466,-5.42576081096677,0.284164
rbf,38,0.0536617604778478,0.00413379126884353,0.0388833708054222,0.251471601861817,0.252058333959743,0.990915882223103,0.0013244
rbf_arima,38,0.0536617604778478,0.00413379126884353,0.0388833708054222,0.251471601861817,0.252058333959743,0.990915882223103,0.082586
arima,38,0.503114092469217,0.0387569961209144,0.39092496011833,2.53755161281542,2.59088629545063,0.201479834726776,0.2256262
rbf,39,0.0804167363371767,0.00619483966942796,0.0691298543383522,0.390453189542386,0.38966131818962,0.988658590017804,0.0013956
rbf_arima,39,0.0804167363371767,0.00619483966942796,0.0691298543383522,0.390453189542386,0.38966131818962,0.988658590017804,0.0765466
arima,39,0.147489784190128,0.0113617588521058,0.0982618331213075,0.541893099122318,0.538678712336317,0.961849692457811,0.3017702
rbf,40,0.106275713269864,0.0081868655014857,0.100774599113275,0.514026046767288,0.515492012025105,0.929719052025725,0.0015193
rbf_arima,40,0.106275713269864,0.0081868655014857,0.100774599113275,0.514026046767288,0.515492012025105,0.929719052025725,0.0792081
arima,40,0.554264509253954,0.0426973280149778,0.405785359036332,2.0479118257535,2.0099607991594,-0.911629374207924,0.4903403
rbf,41,0.0343102779438426,0.00264306511998243,0.0332581374595321,0.170379322481704,0.170223619275381,0.98840480391503,0.0014227
rbf_arima,41,0.0343102779438426,0.00264306511998243,0.0332581374595321,0.170379322481704,0.170223619275381,0.98840480391503,0.0774793
arima,41,0.576988692191869,0.0444478674714523,0.446941112698535,2.31121935517851,2.26717172745825,-2.27917223974636,0.3044115
